23.0,231.0
8.0,214.0
2561
4661
39,18,1,12
23,20,1,97
23,20,1,16
23,20,1,67
39,18,1,12
23,20,1,44
39,18,1,12
23,20,1,164
23,20,1,270
23,20,1,44
23,20,1,16
23,20,1,50
39,18,1,12
39,18,1,26
23,20,1,67
71,70,1,37
71,70,1,98
71,70,1,26
71,70,1,162
71,70,1,26
71,70,1,98
119,118,1,80
71,70,1,12
71,70,1,72
71,52,1,34
71,70,1,72
71,70,1,12
119,118,1,42
71,52,1,26
39,36,1,125
39,36,1,124
71,70,1,12
71,70,1,12
71,52,1,26
23,20,1,67
71,70,1,72
71,70,1,72
39,18,1,12
71,52,1,34
39,18,1,12
39,36,1,125
39,36,1,132
23,20,1,67
23,20,1,70
39,36,1,124
39,36,1,129
39,18,1,12
71,52,1,48
39,18,1,12
71,70,1,72
23,20,1,70
71,52,1,26
71,70,1,72
71,70,1,12
39,36,1,132
39,36,1,129
71,52,1,26
119,118,1,42
71,70,1,12
71,70,1,72
71,52,1,48
71,70,1,72
119,118,1,84
87,86,1,10
71,70,1,12
71,70,1,6
119,118,1,6
103,102,1,436
87,86,1,542
71,70,1,12
103,102,1,213
71,70,1,62
71,70,1,48
87,86,1,10
71,70,1,62
71,70,1,12
71,70,1,76
71,70,1,26
71,70,1,6
71,70,1,6
71,70,1,12
71,70,1,12
71,70,1,12
71,52,1,58
87,86,1,11
71,70,1,76
71,70,1,184
87,86,1,550
119,118,1,6
103,102,1,213
71,70,1,26
71,52,0,15981
71,70,1,6
71,70,1,12
71,70,1,12
87,86,1,11
119,118,1,6
103,102,1,372
119,118,1,6
71,52,1,12
71,52,1,64
71,52,1,12
71,52,1,26
71,52,1,26
23,20,1,92
23,20,1,12
23,20,1,92
23,20,1,70
23,20,1,12
71,52,1,12
23,20,1,70
71,52,1,12
23,20,1,92
23,20,1,12
23,20,1,12
23,20,1,48
23,20,1,92
23,20,1,12
23,20,1,12
23,20,1,48
23,20,1,12
23,20,1,92
23,20,1,12
23,20,1,48
23,20,1,12
71,52,1,64
23,20,1,92
23,20,1,12
23,20,1,48
71,52,1,12
23,20,1,12
23,20,1,12
23,20,1,70
23,20,1,12
23,20,1,12
23,20,1,12
23,20,1,48
23,20,1,70
23,20,1,12
23,20,1,48
71,52,1,12
71,52,1,12
71,52,1,12
119,118,1,54
119,118,1,18
103,102,1,80
71,52,1,40
23,20,1,126
71,52,1,48
23,20,1,126
23,20,1,132
71,52,1,40
71,52,1,93
23,20,1,132
71,52,1,48
71,52,1,93
119,118,1,18
119,118,1,38
103,102,1,72
103,102,1,50
87,86,1,139
71,70,1,77
71,70,1,77
87,86,1,6
87,68,1,12
103,102,1,12
103,102,1,50
103,102,1,133
87,86,1,139
87,86,1,418
87,68,1,12
71,70,1,77
71,70,1,61
23,20,1,50
23,20,1,50
39,18,1,18
23,20,1,52
23,20,1,24
23,20,1,18
23,20,1,24
23,20,1,52
23,20,1,18
39,18,1,18
71,70,1,77
87,68,1,26
71,70,1,61
87,86,1,6
87,86,1,6
87,86,1,12
87,86,1,120
87,86,1,12
87,68,1,26
103,102,1,55
103,102,1,12
103,102,1,133
87,86,1,418
71,70,1,61
71,70,1,61
87,86,1,6
87,86,1,12
87,86,1,120
87,86,1,12
103,102,1,55
103,102,1,12
103,102,1,12
103,102,1,12
87,68,1,12
119,118,1,19
103,102,1,12
103,84,1,18
87,68,1,12
71,52,1,12
71,52,1,42
71,52,1,159
23,20,1,12
23,20,1,124
23,20,1,92
87,68,1,12
71,52,1,12
23,20,1,12
23,20,1,124
71,52,1,12
71,52,1,42
71,52,1,12
87,86,1,46
119,118,1,19
71,52,1,159
87,68,1,12
119,118,1,13
119,118,1,13
87,86,1,15
87,86,1,12
103,102,1,60
87,86,1,52
103,102,1,50
71,70,1,58
71,70,1,60
103,84,1,12
87,86,1,182
87,86,1,153
71,70,1,60
71,70,1,155
87,86,1,15
87,86,1,15
23,20,1,232
23,20,1,182
23,20,1,16
39,18,1,12
23,20,1,373
39,18,1,12
23,20,1,244
23,20,1,154
23,20,1,24
23,20,1,24
23,20,1,18
23,20,1,18
39,18,1,12
39,18,1,12
23,20,1,154
23,20,1,377
87,86,1,12
71,70,1,60
87,86,1,12
87,86,1,56
71,70,1,60
71,70,1,58
87,86,1,56
103,84,1,12
71,70,1,157
103,84,1,12
103,84,1,12
103,102,1,120
103,102,1,50
87,86,1,157
87,86,1,15
87,86,1,12
87,86,1,56
87,68,1,12
71,52,1,12
87,68,1,32
87,68,1,18
87,68,1,12
87,68,1,32
87,68,1,26
87,68,1,12
39,18,1,12
39,18,1,12
39,18,1,12
23,20,1,491
23,20,1,92
71,52,1,12
39,18,1,34
39,18,1,12
39,18,1,34
87,68,1,26
23,20,1,527
23,20,1,92
87,68,1,18
87,68,1,37
87,68,1,26
87,68,1,26
87,68,1,37
87,68,1,26
103,102,1,88
71,52,1,12
103,102,1,46
119,118,1,152
119,118,1,75
103,102,1,12
103,102,1,88
103,102,1,44
55,34,1,12
23,20,1,8
23,20,1,35
23,20,1,8
23,20,1,8
23,20,1,21
23,20,1,8
23,20,1,8
23,20,1,35
23,20,1,24
23,20,1,18
71,52,1,12
23,20,1,12
23,20,1,180
23,20,1,24
23,20,1,18
71,52,1,12
23,20,1,24
23,20,1,8
23,20,1,31
23,20,1,18
23,20,1,8
23,20,1,24
23,20,1,44
23,20,1,24
23,20,1,18
23,20,1,12
23,20,1,180
23,20,1,18
55,34,1,12
87,68,1,18
103,102,1,46
87,68,1,18
103,102,1,54
119,118,1,75
103,102,1,12
103,102,1,44
71,52,1,12
103,102,1,54
119,118,1,132
87,86,1,18
87,86,1,18
87,86,1,18
55,34,1,12
23,20,1,8
23,20,1,21
23,20,1,174
23,20,1,12
23,20,1,48
23,8,1,82624
23,20,1,100
23,20,1,24
23,20,1,18
23,20,1,24
23,20,1,33
23,20,1,18
87,68,1,18
23,20,1,24
23,20,1,176
23,20,1,12
23,20,1,100
23,20,1,18
23,20,1,48
55,34,1,12
87,86,1,18
87,86,1,12
87,86,1,18
87,68,1,18
87,86,1,18
87,86,1,12
103,84,1,12
87,86,1,32
87,86,1,40
103,84,1,12
87,68,1,26
87,86,1,32
87,86,1,18
87,68,1,26
55,34,1,12
55,34,1,26
87,68,1,12
55,34,1,34
55,34,1,34
55,34,1,12
55,34,1,12
23,20,1,6
55,34,1,72
23,20,1,6
23,20,1,180
23,10,0,51160
23,20,1,92
23,20,1,24
23,20,1,24
23,20,1,18
23,20,1,24
23,20,1,18
55,34,1,26
23,20,1,18
23,20,1,180
23,20,1,92
55,34,1,96
55,34,1,12
55,34,1,72
55,34,1,96
87,68,1,48
55,34,1,91140
87,86,1,40
87,86,1,18
87,68,1,12
87,68,1,48
103,84,1,12
87,86,1,18
87,86,1,18
103,84,1,12
119,100,1,18
119,100,1,18
71,52,1,12
87,68,1,26
87,68,1,26
87,68,1,12
39,36,1,42
87,68,1,12
55,34,1,12
71,52,1,12
71,52,1,12
39,36,1,42
23,20,1,238
23,20,1,8
23,20,1,2056
39,36,1,47
55,34,1,12
23,12,0,55656
23,20,1,252
55,34,1,26
23,14,0,62266
23,20,1,2082
23,20,1,138
39,36,1,52
23,20,1,252
55,34,1,40
71,52,1,50
55,34,1,12
55,34,1,40
39,36,1,47
55,34,1,12
55,34,1,26
39,36,1,52
87,68,1,12
87,68,1,94
103,84,1,18
119,100,1,18
87,68,1,12
71,52,1,12
71,52,1,50
103,84,1,18
119,100,1,18
87,86,1,40
87,68,1,52
87,86,1,40
135,116,1,6
119,100,1,12
71,52,1,34
71,52,1,26
103,84,1,12
71,52,1,72
71,52,1,50
71,52,1,48
55,34,1,18
55,34,1,26
39,36,1,65
39,36,1,33
39,36,1,33
87,86,1,40
87,86,1,40
55,34,1,12
87,68,1,61
71,52,1,72
39,36,1,33
39,36,1,42
71,52,1,53
55,34,1,12
39,36,1,42
87,68,1,52
71,52,1,34
87,68,1,63
23,20,1,12
87,68,1,26
55,34,1,18
23,20,1,12
23,20,1,12
23,20,1,138
55,34,1,26
23,16,0,67610
23,20,1,26
39,36,1,264
71,52,1,26
23,20,1,12
23,20,1,26
87,68,1,26
23,18,1,73026
23,20,1,1732
39,20,1,73866
39,36,1,65
55,34,1,40
39,36,1,52
71,52,1,50
39,36,1,33
39,36,1,52
71,52,1,116
55,34,1,12
55,34,1,26
55,34,1,26
87,68,1,80
103,84,1,18
71,52,1,48
87,86,1,40
39,36,1,42
55,34,1,12
55,34,1,40
39,36,1,52
87,86,1,40
39,36,1,42
39,36,1,52
39,36,1,264
103,84,1,12
103,84,1,12
